dataset,path,original_class,label,included_six_class,width,height,mode,sha256,file_size,duplicate_group_size,is_exact_duplicate,cross_label_conflict,within_dataset_duplicate_rank,eligible_after_dedup
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_83.jpg,clothes,,False,400,533,RGB,b6c21d10c5ecc809e1b332517d9235bf9e1e491aa004bf696d43ad6f95ec9f84,46437,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_1839.jpg,clothes,,False,400,428,RGB,b6c75eff8da1fa3d2e90d416ff86c33846b587c175d9c01f82ae16987f723d99,21774,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_870.jpg,plastic,plastic,True,1216,2048,RGB,b6d3ff0d99c50c41c8ab3ae617eac1f1ad5ae628a2ac0b9871418a2379ec0dda,517943,1,False,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/shoes/shoes_651.jpg,shoes,,False,400,533,RGB,b6d473f0c98a48661c4c5c1512b42a3636218e0b3f986d0040ec5c43dcb3cf65,33688,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_445.jpg,glass,glass,True,194,259,RGB,b6d8cfc9ad884c5253847bfcb96f57a8493873cba44284f2e59ed41c1d075bb9,4577,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_168.jpg,cardboard,cardboard,True,500,500,RGB,b6db264fa9fa4bb58f01ac8dfd392e9bc3c41af54c3a5644aa031601ce3fcbbc,48401,1,False,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_199.jpg,plastic,plastic,True,300,300,RGB,b6dd37a06d20dc431718df7f0b7e7464f839c6efc937c49da68c0ff26284a7f6,8549,1,False,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_1499.jpg,plastic,plastic,True,512,384,RGB,b6dda9ed628e3c7845e1b2c90ab54b06c43ac48a6d5fd19e3987e55f603c5eb6,13659,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/shoes/shoes_669.jpg,shoes,,False,280,180,RGB,b6e8feaa8e9740880bfad3fe0607e1c89522093da76a9679c6595ac8f7476379,5980,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_697.jpg,glass,glass,True,480,640,RGB,b6ea64c513035f8d339c8ac5c520ca85c5a0875ad8d9dc19ac16504b1fec4481,75406,1,False,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_843.jpg,cardboard,cardboard,True,257,196,RGB,b6ee7ed09930c907aa5f01b0e19eac2adc3ad08be2fc743f9fe376c2cbe4bb5c,2923,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_110.jpg,clothes,,False,711,400,RGB,b6fb9a7a59642d3863d39deef98c8f6c28b0d97d658e8b3dd984c61000941434,51413,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_1566.jpg,glass,glass,True,190,225,RGB,b6fd50f5f2754f393951c60569e65b34d4dbbc06628dbb33a3d340cf1e8986cf,6393,1,False,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_1147.jpg,plastic,plastic,True,250,188,RGB,b6ff5445e5b12803110032c4bd8a85c4e9fd70e3e78f9a2c40e7e6aa5e13e747,14090,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/biological/biological_168.jpg,biological,,False,337,150,RGB,b6ff88727adb7709a28839403deb1fb33b49dda99b90401ae39d4dbc5a6b3947,7491,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_1450.jpg,plastic,plastic,True,512,384,RGB,b70669928144a5f5b6f2c5c6740c134a87b8e11079fd90289f22833280439271,12278,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_322.jpg,paper,paper,True,207,235,RGB,b708646185d7c875b657271dbdaef3fb79c28c61b2deda21b1c41e5cac30fed6,9307,1,False,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_628.jpg,paper,paper,True,236,229,RGB,b70ce4b4f3a23cd77ac8959f3df9602231033ee099091df93c4dcf4f30fc78dd,6579,1,False,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/shoes/shoes_167.jpg,shoes,,False,275,183,RGB,b719e08963975e4eccde487167be3c643f6abbdf2d8d0e9e97074871d345ecba,3613,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_1127.jpg,glass,glass,True,2396,2193,RGB,b72b9b8ed169c025a2584df891da43e536439e7b7a3f50201723b2b330bed806,583208,1,False,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_648.jpg,paper,paper,True,512,384,RGB,b72cfadd1bfa0cde78043dd73d0f17ff84cb48962dd5545542fb3b0c6b052264,11757,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_1081.jpg,cardboard,cardboard,True,180,180,RGB,b7342fb0ee1a8c24d4dbbd8d17a7238b29b28aa2ae6db0e91cdc8780cddb2b8b,5240,1,False,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_610.jpg,glass,glass,True,225,225,RGB,b735e177540db656c53c60decc806d11454b54830b2f7f759215ac5051d9e8eb,4924,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_918.jpg,cardboard,cardboard,True,512,384,RGB,b73b7ce6a180a0c33e20ae591d0e727e70a4a53b5f07f87350c245a69f0a3d6f,12179,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_125.jpg,paper,paper,True,512,384,RGB,b73c2e779bf1fdd4073f14aba88003e035c3d84c0b4000c17f25505c9f2f4441,14827,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_670.jpg,cardboard,cardboard,True,512,384,RGB,b740093eb803b7cb8cfb25cf27d1f30bfa9d38fb67794a20b76e5bf7a1f0b32e,9394,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_766.jpg,cardboard,cardboard,True,300,300,RGB,b743714534d03466b10a9d53d69b7ca278b95eb709ad7ef2a3bc1aa330b659da,7644,1,False,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_822.jpg,paper,paper,True,299,400,RGB,b74d8994f84a17b169963144c6e9915b94859c2060971356a4e738f0b92cfd2c,66469,1,False,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/biological/biological_30.jpg,biological,,False,300,168,RGB,b7535b6501110313dc7e83bab10be5191b48db18bbb0b262172ee797825b8b19,6498,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/battery/battery_87.jpg,battery,,False,322,156,RGB,b75919d474ab0cc0743318ca52b7f310db9db8af224112515621daf564ed17b2,7089,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_1508.jpg,plastic,plastic,True,475,475,RGB,b75bc9b1a195a1041e003ca587ab9bf99e93f8323060729dcbeb27e2c5f8d8c5,14445,1,False,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_457.jpg,cardboard,cardboard,True,207,244,RGB,b75dbcc4121fed3c447560d2cd686432c9ed6fbdd58e5ed8160d71a971f9a902,3282,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/battery/battery_362.jpg,battery,,False,225,225,RGB,b75f4201f74cfab7dadabb92c16e85adfa1bcc92a64508435a7d3918eefc23dc,5185,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_1745.jpg,clothes,,False,400,533,RGB,b764299aa7cc8561654edc44c4a3b4ed7f93b4ef6e7ed00d1c413420acc5a466,28625,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/biological/biological_190.jpg,biological,,False,299,168,RGB,b7744d2bcdc7cf93856b9e9339098a83b1482f323965be5ac951de4bd639e73c,7363,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/trash/trash_147.jpg,trash,trash,True,800,450,RGB,b779d588ebea16d524d0081aa116206d51a45f579f6bffb20e8f4587fc541acc,99800,1,False,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_1662.jpg,clothes,,False,400,653,RGB,b77d81e0ef0f9923a5e2ab98bc55edee4cbde1718a711cfabff2f240f5f25b31,41367,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_972.jpg,plastic,plastic,True,225,225,RGB,b77e915aba8261c954ef4c5a0ba4759388f6669f49761326b9d9d1f8ff54c4f9,3352,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_277.jpg,clothes,,False,400,533,RGB,b781f08ea8721207fd4ac5f8ceef60ad9b495cd5c5e59991606dcb6b816265ac,62678,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_30.jpg,clothes,,False,400,533,RGB,b785f905459de7b62b1b3ac9d0cd8dddc5f8bc947ffdbaa1c2aa6e0fd2d15240,25714,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/shoes/shoes_1253.jpg,shoes,,False,400,533,RGB,b7886c066955b7251181f4ea670ac1f936738cc964bc8c231bfdc0aeff33cc5e,34579,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_1255.jpg,clothes,,False,400,539,RGB,b78a117aa51dae08ee9911a3ded21a3898a96d05805e0410137cb823a2503b33,29239,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_1378.jpg,plastic,plastic,True,474,317,RGB,b78a7f4b4c0bd5d08749c8a34d049a0821b385ceb8ba205c4e4d4a1fc3ee2c66,21599,1,False,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_621.jpg,plastic,plastic,True,353,500,RGB,b793d0230c058af21b9458549df8a744d839f96299e9d4bf46a57a64cce11bb6,17889,1,False,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_443.jpg,glass,glass,True,225,225,RGB,b7a7da6bd8de731e50776257023b010b871a02f5e9764a23166a66c79d9e8c5c,5742,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_732.jpg,cardboard,cardboard,True,132,275,RGB,b7a8ead2bf2a2dde8e319b021fe1091b6abcf475834a59dc0d46aecfb857b66b,7723,1,False,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_1057.jpg,plastic,plastic,True,225,225,RGB,b7a975614f6a072a768dea251fd5e20c5add941218daad1be543166acf001386,1732,1,False,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/trash/trash_309.jpg,trash,trash,True,800,450,RGB,b7b1b34686960bd788af1d91053f7771038d2ab8aa058b8bf814ef0165adcce1,90747,1,False,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_1369.jpg,plastic,plastic,True,400,542,RGB,b7b7c03865f28561920be01b2d5ac9f8e4351036ba0b8a1bfaaeaea770d2f6d4,47142,1,False,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_185.jpg,cardboard,cardboard,True,260,194,RGB,b7b88ba64140179fdde5bb19e3a16e735aa822e3b511372793bb91abba472b25,3611,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/trash/trash_297.jpg,trash,trash,True,225,225,RGB,b7ba664ba0f19c6cf407d4d467bf26f411c36175b465858fddb3bdf9035d1cbb,7189,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_307.jpg,plastic,plastic,True,474,355,RGB,b7bf893b611023671c293255fb86647291d38f7f24fe773fe802897223d47beb,14780,1,False,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_451.jpg,clothes,,False,400,533,RGB,b7c63d05194e336e880bd5ca14dad0d1c6d60926e5ace172d476a2da8f7e1707,18147,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_1400.jpg,cardboard,cardboard,True,250,250,RGB,b7dae3ee1f2796665185f238b278720800a69083b876823251839a5dd7b6b6e4,9317,1,False,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_317.jpg,metal,metal,True,259,194,RGB,b7db139182ee8a218884561bb0d19fda31bc6f3938e8edde4243c810d8de3671,3672,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/shoes/shoes_833.jpg,shoes,,False,400,534,RGB,b7de916d35d624a159bd9993bd9a00c2be83d1e8b8b3e6053e9e34c36b955339,15613,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/shoes/shoes_1416.jpg,shoes,,False,225,225,RGB,b7e39a3d4d213f5f11907f559b48f065425d899aece02f5f0aa4324be7b26603,5365,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/trash/trash_366.jpg,trash,trash,True,153,329,RGB,b7e899639239e99273d86e8c5c1661482e3c9cf18195e2b864440fe7af6bbc55,2527,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_1489.jpg,plastic,plastic,True,512,384,RGB,b7eb28e44872fad1b8fc3f39e0f2083d2f4295f74afdb706539b0d156400d713,11455,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_18.jpg,paper,paper,True,512,384,RGB,b7fc8592f16fa6091b9e591d0486ce34bd6122a848fce132a14e4c3a6e5c595d,22334,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_957.jpg,paper,paper,True,512,384,RGB,b802c684c77ebc0def38d2769145e5f9baaf1e14a97b6b52af9e31f4615dfdaa,40084,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_556.jpg,glass,glass,True,512,384,RGB,b80a9093e3923b2efa86aec48587315c63a62be43ada743606b5f77cb8a4ea0e,13091,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/biological/biological_405.jpg,biological,,False,310,163,RGB,b81114c43aadc2c254f7386e1f97d6ec0286ccfa62e78b7b3865b7cf79c4a95d,10207,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_925.jpg,metal,metal,True,512,384,RGB,b814327dc68678291d5a7575972476cd34c22ee1dd692b8928d007433ca41a26,19852,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/shoes/shoes_964.jpg,shoes,,False,274,184,RGB,b819801778c173b38bd6e2e9cec723b7354b82de94be6a587926962c7a0df9a5,6168,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_1054.jpg,plastic,plastic,True,512,384,RGB,b81cf3e51be8f35c3f25e99a0a68dcd7176910be32d8306b812fa90e560d733c,12366,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_528.jpg,clothes,,False,425,400,RGB,b81e696cb25af475618e6ac0f6f86bfca0acec7e36fbe8d7471c1e9b53f463d6,20200,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_1555.jpg,plastic,plastic,True,180,180,RGB,b8281a6233af2c4b2d9743d178bbbf163632428039fffa1cf46898856f8036dd,5980,1,False,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_682.jpg,glass,glass,True,225,225,RGB,b82c0b148c392333e790e3a84be523ddf395cc4382c703a8e806e90fadd539bd,5517,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_899.jpg,clothes,,False,533,400,RGB,b82f28e6e8bcef9e2ef56dc6ed413fd2432d984f0ab955f408b0563c825025ed,26525,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_48.jpg,glass,glass,True,512,384,RGB,b8462ea85337e9caaf3205245db37109c6070c5344cdd690ec865c91527c91b5,11617,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_1415.jpg,plastic,plastic,True,222,262,RGB,b8552d2d128c70137f9b19e5bc70810e5081db75ad2621fec90172635c36c44a,32819,1,False,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_301.jpg,paper,paper,True,1200,1600,RGB,b85ee5c0f21c9fdb02bdebdaf8b487ba420366c909475de31c4158879f9886b1,459608,1,False,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/biological/biological_593.jpg,biological,,False,300,168,RGB,b86258dbe7d446c5c395adb2afea0f3ee18c6228e16e21ea09c1e8a2a4e4cae6,9481,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_786.jpg,glass,glass,True,473,842,RGB,b86b593e0aab56de60aa5e510bc7541617b0b152b4dfeb4de7173ef4b5cd3721,17219,1,False,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_452.jpg,plastic,plastic,True,512,384,RGB,b86fbccff6107a77b1af8a3291da8b3b31a90d45e800103a1b528114c32b62fe,18250,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_1451.jpg,plastic,plastic,True,474,474,RGB,b871c2ed04db8b1f11ceb067e3afa9f47036ae689af93ed1f77dccacfad387ff,19005,1,False,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_729.jpg,paper,paper,True,289,270,RGB,b87987f989e27d470410eddb5b86408482e3dfe7b446b497d2eabda184099244,30256,1,False,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_117.jpg,paper,paper,True,512,384,RGB,b884b537d0f75a85ba5115850a2170955e5ed08229a23430a1df2edc0793f172,24892,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_1396.jpg,plastic,plastic,True,225,225,RGB,b8868bd46e09008b56dc20d33af4ce9dce9a44fc5efb6ebbb200a5b49b224371,2534,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/biological/biological_310.jpg,biological,,False,260,194,RGB,b88e1f650e49e733c571f43f68ec3fb559e391fd8b36d418069396d740d2e930,8426,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/trash/trash_362.jpg,trash,trash,True,285,177,RGB,b8979a54b5dac1b5c092c72029e2e85e03bacb3da0a4e0fbbac397ef49f43327,3027,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/biological/biological_408.jpg,biological,,False,275,183,RGB,b8999f802dca880df872355660f9ef0064660000651c18b96068e2c39a517825,14449,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/biological/biological_134.jpg,biological,,False,284,177,RGB,b89c7a6d25aa09cbd58f37ca4aaecd66da2aca0b882bbfc1cefbe4cba83f5019,6840,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_63.jpg,paper,paper,True,192,262,RGB,b8a06bc5fa9762d6a8beea1637600cf77e1ca807997186968202106c94d0b265,13260,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_1011.jpg,clothes,,False,400,533,RGB,b8a0a84cf953f64b495903fe3512dbe597eaadc1f47fa0059a7879e055e07fe1,35363,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_1076.jpg,cardboard,cardboard,True,1200,1728,RGB,b8a1e758f391d6fa8dc0bafc7d578f2568c13519f2a508d211ce9a5f6f0ce309,104046,1,False,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_1427.jpg,glass,glass,True,512,384,RGB,b8a2a77180d65ecb054431b2febdb5c20e5fcf5a823418c1835f2c2fc34974d7,9164,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_941.jpg,glass,glass,True,180,340,RGB,b8a7889fab86344901df2b4fcc68166b21de9ff4b185a2cd8cb9da7c165c3907,19037,1,False,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_779.jpg,plastic,plastic,True,197,255,RGB,b8b317f325b603827e2f6e7be650b9ef9e52161118feb542144651bfe7a522d3,4329,1,False,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_1165.jpg,cardboard,cardboard,True,301,270,RGB,b8b7dded0755c8ac76a7d3132a17d9ef91505457c4b2eceffe964b8c468cac91,10702,1,False,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_1691.jpg,glass,glass,True,225,225,RGB,b8bf614ee059541e3149c1b774a5faeca27acad8ed42a9606f322de9b893c132,2478,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_215.jpg,clothes,,False,400,446,RGB,b8cfaf7f78318e1280ccdb33be0f40f086ec3fdf496e186e05b10fb5e1edd078,23192,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/biological/biological_403.jpg,biological,,False,300,168,RGB,b8d41a4065df32fcac1769bd6bf21fa29ab97b22f9bda10e01f6d99fbf19f0a1,15309,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_1058.jpg,paper,paper,True,862,669,RGB,b8d4be675428b2b174d72052f851692eab0a60017751bbd99f0a57ee11982527,321393,1,False,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_705.jpg,plastic,plastic,True,512,384,RGB,b8d900537f30dd1b82bcf6978a4c3a96a6c9e527d8b50844c2c13dccac6f0252,12747,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_397.jpg,plastic,plastic,True,433,577,RGB,b8ddd83c87530740b2066954ef33409e905d77d0d17b74df1967d7ca943152e2,19040,1,False,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_917.jpg,plastic,plastic,True,683,1024,RGB,b8e320b419d9e94ac8a7cf8f44019141e4714129d607ef356fe4677d64ba68a7,243314,1,False,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_740.jpg,glass,glass,True,275,183,RGB,b8e359cae5c3123c5c83ea16ce935672e2c1e4ec5ae93e612ccf10a852800190,19083,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_324.jpg,clothes,,False,400,400,RGB,b8ea1cbd511d5dfba4b9bcdde3cf0877381b321b578e43c29e8b49ba181e8c68,44765,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_947.jpg,paper,paper,True,474,355,RGB,b8ec0cbeb0bc496712c4f6c80c4b20525c7c2c1f658b16527626c61abbdcf258,19557,1,False,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_354.jpg,clothes,,False,400,533,RGB,b8ed2d6846ed5f46b88b91a45f7b84d7a39a57c8087ce2e90cecb16b0465e41c,14394,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_1045.jpg,clothes,,False,400,555,RGB,b8f31e8c5a5f621bf513a5d8f3dcd422937fc64d14c9000f2a5cd4c1223591ae,42335,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_79.jpg,clothes,,False,400,533,RGB,b8f412ea79dc7c0c52c1f68df9a1b649ec18976511c4144736c0e1f38a95f03e,38293,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/biological/biological_448.jpg,biological,,False,225,225,RGB,b8fb28e487f8ccff18f2273f0f8cc7edbdbf4516f68defe131a29105d021ebe7,6225,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/battery/battery_155.jpg,battery,,False,285,177,RGB,b8fb6164424c7ae29bf03395dc3a823c8f65d55eb61823a90c52c6f5ec796d11,4561,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_1317.jpg,plastic,plastic,True,512,384,RGB,b9029bdb19393882842447353ec70da302db5091c9435f3d38beade842c7c081,9689,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_1376.jpg,clothes,,False,400,533,RGB,b90640c75922ab6efb96dcdc312726966099e13cfe272ca205ca9c32da6b988c,16685,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_637.jpg,plastic,plastic,True,284,284,RGB,b90eae102607f38e648a04f4d1cbefc7f03831390dd358aa803d1bbb4e2fc04f,18835,1,False,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_517.jpg,paper,paper,True,200,200,RGB,b91271b81fc90468b9b5cf81498c8d4c23db9ee5eb7ccfd0ad2d7814419d8180,3950,1,False,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_316.jpg,clothes,,False,400,533,RGB,b91340c9ea2944a22bc7b19097f48e2cbd3a22b525dcd6b767ff79b7bc5cb975,13898,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_1380.jpg,plastic,plastic,True,512,384,RGB,b9154db665ebc5955e2999b6b54c2702f7b895cf89705cbc9f4d284796fd5f1b,18734,3,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/shoes/shoes_192.jpg,shoes,,False,225,225,RGB,b91a0996541a17c8e063c33af54eb0fcc316fd39cb5ecf1396abb48ed0f26e0f,6884,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/shoes/shoes_1035.jpg,shoes,,False,259,194,RGB,b91ecd59498976f61dd52a67d626fc7bb654fb8d77ce4e3bed7200792f3abae7,5639,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/battery/battery_91.jpg,battery,,False,200,200,RGB,b9210db305f374c250d254edd6ec74545488a4019f4953fddbfe3d4a3b21cc16,4507,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_1225.jpg,glass,glass,True,274,184,RGB,b921f0617f3378919de777aa5aa89fa76fe17127405c0bb5cf90f909f9178187,4161,2,True,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/shoes/shoes_860.jpg,shoes,,False,225,225,RGB,b9272d86c746a2b555b888308f83f81d2ca98775fa9810949f278ec3366bdcf6,6031,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/clothes/clothes_1371.jpg,clothes,,False,400,534,RGB,b9372ca863007da4c26f239dcfcfef9b95a1940024f6d355ceb1f0446f4a047f,20471,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/shoes/shoes_1123.jpg,shoes,,False,224,224,RGB,b93736190ad12d403628da11eafb8d25c84a72dce9d2f7f0929b30aacb50fcc4,3100,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/battery/battery_390.jpg,battery,,False,259,194,RGB,b939df37de2dce447a8892199c39df51c3821d877ab20cc8a09a8efda95a5500,5954,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_121.jpg,paper,paper,True,475,316,RGB,b93e720b74c92445b3ae9c995a380fff01abe751224c3701a57bfa5cf6bfd574,34301,1,False,False,0,True
garbage_v2,/content/waste_datasets/garbage_v2/original/battery/battery_144.jpg,battery,,False,225,225,RGB,b940239d78abe700cb473ba30599704bd685e36d845cc25274848e916feb38b5,6192,2,True,False,0,False
garbage_v2,/content/waste_datasets/garbage_v2/original/shoes/shoes_490.jpg,shoes,,False,252,200,RGB,b9449975555e3dbff1d2e8459439537a4a4ae981ea330b51a82a240bc34ce3fa,8118,2,True,False,0,False
