dataset,path,original_class,label,included_six_class,width,height,mode,sha256,file_size,duplicate_group_size,is_exact_duplicate,cross_label_conflict,within_dataset_duplicate_rank,eligible_after_dedup,excluded_due_to_target_overlap
household,/content/waste_datasets/household/garbage_classification/brown-glass/brown-glass538.jpg,brown-glass,glass,True,259,195,RGB,65686574d6531dccf2d89bec4b45767030a7fa9315bc328dcc7d0c17c645a400,5525,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/brown-glass/brown-glass37.jpg,brown-glass,glass,True,225,225,RGB,65758a16476c60833211a2215aa686f06c682e816276b2d3c0384751fdd5d265,2864,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/cardboard/cardboard687.jpg,cardboard,cardboard,True,225,225,RGB,6581bfe532a16d96924662deecd2a13a6c9ca31de3ea54d58721abf2a4876320,3602,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/cardboard/cardboard677.jpg,cardboard,cardboard,True,225,225,RGB,658433cce2d7bacb6d49f71f5fc30b4f302feb91123091817f451d176409e14f,4814,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/plastic/plastic864.jpg,plastic,plastic,True,512,384,RGB,65847ba689e296c21f23c69287e9f219e7cb2e5bccf7c999c489b7fdcbb148d6,15137,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/metal/metal128.jpg,metal,metal,True,512,384,RGB,658bf4daf9cf82ab9b4f5794946d0be8db7c2e0cfd33f1b656bc8bc5b6878d7e,24227,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/trash/trash152.jpg,trash,trash,True,225,225,RGB,659365bbae06851b0f65a37cad0541c6cdb34229cd4d139268157673e1fcde58,2557,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/white-glass/white-glass165.jpg,white-glass,glass,True,512,384,RGB,65a159aa62e2d9d16cf6da7cab5d39fbdd39254cb1a7bb7cd566edfeaabf82fc,12578,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/brown-glass/brown-glass292.jpg,brown-glass,glass,True,192,262,RGB,65a19b7699b1c1fdb67b455b60fa68db188fd1aca5fc3b507821f7e24e9876dc,3074,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/cardboard/cardboard41.jpg,cardboard,cardboard,True,512,384,RGB,65cb3041bbaf174b8d27b28b3cbfa678325e0d57f51a48742faa97f06a465895,26974,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/plastic/plastic511.jpg,plastic,plastic,True,285,177,RGB,65cbb00a11787a58cdd3a7985bf8b9e976a3239ab4a40557509a1cca024e5fe5,7193,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/metal/metal727.jpg,metal,metal,True,200,200,RGB,65ced1445bf4ccf6f231a674d88a294e8c41a8e486c0680ebef835a235c35ab4,2514,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/white-glass/white-glass318.jpg,white-glass,glass,True,183,275,RGB,65d78303e074e566dd7b2ce0bf6135e45b665b626768536128fc581f47a0cb1e,4136,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/metal/metal588.jpg,metal,metal,True,259,194,RGB,65dc7e36b4ada643bbe69be88b5de7ec51f2a20a927ac1c58620d2b24419d4fc,7214,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/white-glass/white-glass331.jpg,white-glass,glass,True,225,225,RGB,65e4962270c161a2e7167dba7ab71b90444f25ea93d34772a0942ec256fe21c5,2284,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/cardboard/cardboard888.jpg,cardboard,cardboard,True,512,384,RGB,65fefbd73dd0f968703ba0c7319e33d8b52cfad221bca536733ceed485675d14,13726,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/paper/paper982.jpg,paper,paper,True,512,384,RGB,660cb3a69fb9662a5d5d7b5270290e542a5dfc225e520d24cd9e85181e9be01f,22112,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/white-glass/white-glass682.jpg,white-glass,glass,True,512,384,RGB,663993b05999fd215301af80d27832c79c1798971a7ef073f57ecb579ff5453b,18872,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/white-glass/white-glass531.jpg,white-glass,glass,True,225,225,RGB,663a28fb608eeda98d26d977277443a8902f70b0a681f79059c6a4576f529a6f,4400,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/plastic/plastic580.jpg,plastic,plastic,True,266,189,RGB,66674224750aab1d9f867bb06d0cb0ba27e4e8838c9c7da8181476b191e52030,5947,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/brown-glass/brown-glass482.jpg,brown-glass,glass,True,198,166,RGB,66831c97bbee860d0654804de31a44537ae1f05c0f59e25c897bcc22503269c8,4896,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/plastic/plastic519.jpg,plastic,plastic,True,259,194,RGB,668d08f80745db11566b6471af01b5e4ce2c9642a3fc99b846d89753b69acb3f,10619,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/trash/trash424.jpg,trash,trash,True,201,251,RGB,66929a29ef863027208b10c9c9e2452d905350fcd2ac65d8d9ad8837b8aed496,2568,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/plastic/plastic834.jpg,plastic,plastic,True,178,283,RGB,66aecbaac2eaf18960857a4868c220223926be7967e05acbba25056b61af71c4,2347,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/cardboard/cardboard138.jpg,cardboard,cardboard,True,512,384,RGB,66b0eb2c973b01fcd6a0853047d52f76cdb6f97428e1c10e8ef68b6df7414b12,25031,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/paper/paper958.jpg,paper,paper,True,512,384,RGB,66d1fbbd073c0676b85450a5d1494337e93f581e81a9ec9be3bc2a7ff5759245,18039,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/cardboard/cardboard707.jpg,cardboard,cardboard,True,200,200,RGB,66e479d02005319ac35442db9321f4576319368b790bd3e39ed49de9494ee09f,4614,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/metal/metal639.jpg,metal,metal,True,200,252,RGB,6711bd9c34b92207b934a437a5186207016b0b2142b19a0a6ca707d29abd69e5,7152,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/plastic/plastic326.jpg,plastic,plastic,True,512,384,RGB,67141e8f523c921cb5bca25ddd2e9aa3c27d7ab976c00855b22695aeafe942ca,8184,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/green-glass/green-glass468.jpg,green-glass,glass,True,259,194,RGB,672c7b333ba154e8ed39f736c72897829f57ec621b129f87f048bde75b7afe58,6098,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/brown-glass/brown-glass235.jpg,brown-glass,glass,True,200,252,RGB,6739765196946121f992ac66c7509b4288f96eedb7982eee2279f25b3269d9fc,3554,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/paper/paper1036.jpg,paper,paper,True,512,384,RGB,673bd5ccbbd97db5dcbb761aa782d16c856dc89888d8ac58974459306ff421e4,11292,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/brown-glass/brown-glass122.jpg,brown-glass,glass,True,194,259,RGB,674ddbd80ec82e16f61b542e0146ae1e50294f23fa823b45614f52c79705811a,3998,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/plastic/plastic666.jpg,plastic,plastic,True,275,183,RGB,67697126d554f704f01409b15ebfe2f81fe6ea2fffbb934221707cb4380e99df,8220,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/cardboard/cardboard579.jpg,cardboard,cardboard,True,327,154,RGB,67872aafd234d181d325f86cd3c25e7dfff8dfc6887cdb4c412b3db3288912c6,4734,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/metal/metal317.jpg,metal,metal,True,512,384,RGB,67b3dff10752489b2cb8dcc3f8d3c183f17dad8f79ade1aef25fd5eb2d1df62b,25154,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/metal/metal134.jpg,metal,metal,True,512,384,RGB,67bb6cea363369ce6ede15e32f664bb08393386c0950c2b4f835a6a3badc8b24,15847,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/trash/trash351.jpg,trash,trash,True,225,225,RGB,67c7db49224d99534977b06d911f8ec9c9d865937eebbf77d4100071fff39db8,2960,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/white-glass/white-glass189.jpg,white-glass,glass,True,512,384,RGB,67cdd7981dd535045d6d8fdabecc4ef5ff63bd96bde6eeaa16aaafa779b59593,21083,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/plastic/plastic141.jpg,plastic,plastic,True,512,384,RGB,67d1ac306a493d7d032f66089a2f544ae6908a2a1c6343dcf798927059cd55b8,20533,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/plastic/plastic702.jpg,plastic,plastic,True,284,177,RGB,67e8b901aabf5980c196fd20e10854780057e9fd7af5b6662404444636bda579,4929,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/green-glass/green-glass344.jpg,green-glass,glass,True,194,259,RGB,67eccdfbbd754b94b942939b38af737d0a8c892fe773c9b9287467d25c963a4e,4095,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/brown-glass/brown-glass455.jpg,brown-glass,glass,True,225,225,RGB,680c91a5c74591ff8cb400702215be3fe07eeae8a93bf1e456059471958ca462,2106,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/green-glass/green-glass479.jpg,green-glass,glass,True,201,251,RGB,681b5a13fb7331d322daf49928ee69e8da1884ab535d90818f9d88cf84b959c8,4640,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/paper/paper504.jpg,paper,paper,True,512,384,RGB,6845842d1a4e9e12b329105ea9c5f477c783c36dfa21937596ccd55b300ef376,17810,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/green-glass/green-glass80.jpg,green-glass,glass,True,259,194,RGB,6848ee936aded7f71f139723a0e02dfa29c635822459c41c467180d8bed78f4d,6172,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/paper/paper458.jpg,paper,paper,True,512,384,RGB,68825f8e99c794dafe3e72e0eed1b4c9f29b289672f1216ca23b182be6c0d390,28574,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/cardboard/cardboard74.jpg,cardboard,cardboard,True,512,384,RGB,688cfe07fa8a383f41cac090792207d77aba6987538218753058d836e0772b71,18119,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/brown-glass/brown-glass295.jpg,brown-glass,glass,True,225,225,RGB,688dc9f9cb57390d4a547723a0161d23315e035e75cd6b55465fef875566e22f,2094,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/paper/paper722.jpg,paper,paper,True,512,384,RGB,689bab0f6e722e0d6755f64773eb908cf42764d9dd7165a2081fce57064dc837,17841,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/cardboard/cardboard516.jpg,cardboard,cardboard,True,225,225,RGB,68db0437ab27991c438435d9fae6589dd2276e9372fa0b92cd4443f295b1d819,4119,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/paper/paper510.jpg,paper,paper,True,512,384,RGB,68e1468232bcbdaea5e1617d25644f2676177c8577c29af896c2b9fdb417fed8,11378,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/white-glass/white-glass655.jpg,white-glass,glass,True,225,224,RGB,68eea8d81aac85892834ab9199ae4cc5b3a118ba516c768acb8145781e98059a,6780,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/white-glass/white-glass306.jpg,white-glass,glass,True,298,169,RGB,68fa228cbd59092d078f10f8029fc99ad88b1d80ebf392e14d76e2d5a47a3e69,7664,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/plastic/plastic306.jpg,plastic,plastic,True,512,384,RGB,68fbcf0479ca09e2660ac723cbca1abb608c67e1f6906d97c1e9d767b05f6e83,14462,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/white-glass/white-glass681.jpg,white-glass,glass,True,225,225,RGB,68ff9f84b0271e016c1efb7f78f2e42867c0aeb471dee2b940fc48a6cf0d316f,2800,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/cardboard/cardboard861.jpg,cardboard,cardboard,True,259,194,RGB,690a691d264c6f3b237bf466e61fdf025e805c7113e82c8cba8cb3ccce154610,4018,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/brown-glass/brown-glass14.jpg,brown-glass,glass,True,263,192,RGB,6917878194ced4a545957061b44a557af0e841ce596809319f4b16deaeed2c52,5357,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/cardboard/cardboard120.jpg,cardboard,cardboard,True,512,384,RGB,693c859854fcb31de06bda96dc635d92df3cad0e8204ee246bd94674dfe54c35,15496,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/plastic/plastic728.jpg,plastic,plastic,True,225,225,RGB,693e506eed71d9329cddc14a28705aec911c78b2910dd5318da59cc0d148e53a,1876,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/brown-glass/brown-glass494.jpg,brown-glass,glass,True,266,190,RGB,694529b24d3a30150f21620cf384b040df6f586523f12155f6032500f75b4b71,4533,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/plastic/plastic134.jpg,plastic,plastic,True,512,384,RGB,694e49b212ea8b4c1f4cad6ea8758c3a5b7aae9b54bb2da120ddbad3ca146d9e,18889,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/green-glass/green-glass158.jpg,green-glass,glass,True,512,384,RGB,695123647df273f08dd4ea828f1ea8df0684cb31a3c86d4e465ed3e22c0e95cf,12797,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/cardboard/cardboard417.jpg,cardboard,cardboard,True,251,201,RGB,6958e59d083863b7d5fd79d8332b48b8af0823b5264d7cc6850d69465a279d4a,3280,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/brown-glass/brown-glass114.jpg,brown-glass,glass,True,225,225,RGB,6960d941a4be7a0f1409ecf691fd247f7070a9f5b253ec6fec60bb97fef59298,2784,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/white-glass/white-glass97.jpg,white-glass,glass,True,512,384,RGB,6975af3bf8e19305aafbc82ce3c8a6ea484dc31f48e839adb924b8b3e828bcfa,19438,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/plastic/plastic120.jpg,plastic,plastic,True,512,384,RGB,6976efbcb5d0632db03aa712d98a08180bfa2991f7648ec200eea0d9d683aa44,8251,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/trash/trash628.jpg,trash,trash,True,225,225,RGB,698c070eaf47d2c10b91ef2e7b3ff6a492bb420b4bed83111dedde315f824e2f,11152,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/cardboard/cardboard430.jpg,cardboard,cardboard,True,225,225,RGB,69b0bd6e51c1d0440b05c03b6cab10862f6b4a2d0d9a930f411a1ffeb73a193f,2448,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/plastic/plastic300.jpg,plastic,plastic,True,512,384,RGB,69b2cf41bcf89812d49459a7c849277c1678fbde22cb63fd6981ee7819739f4a,11215,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/green-glass/green-glass535.jpg,green-glass,glass,True,300,168,RGB,69ba6fa6355f342f47002e525b8f470e6998aaf2882f8a4fdca1d96d3afb6509,6319,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/paper/paper983.jpg,paper,paper,True,512,384,RGB,69c9f05c80d97470e575c5927f8523b0f4ffded91c0a18b53518a58c1a7b1787,14419,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/green-glass/green-glass505.jpg,green-glass,glass,True,135,374,RGB,69db857691731e9bd30c30bc81c18625545b8df235b06fefbd88666a44f047fd,5500,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/paper/paper503.jpg,paper,paper,True,512,384,RGB,69e873ea95582ac32e5771cdce1b17aae91c81e652e0239c075110aff0e53c01,32306,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/cardboard/cardboard189.jpg,cardboard,cardboard,True,512,384,RGB,69ffc7f99383b36f83c97078dc696ad1c56e402f368de0e9d00f85602c5b0226,21268,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/paper/paper991.jpg,paper,paper,True,512,384,RGB,6a24f95698f17964405eaab74c341c291a5b489487d19c2656fc815e3024bed2,35799,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/cardboard/cardboard529.jpg,cardboard,cardboard,True,512,384,RGB,6a3464c6a63d939cf7dfbde1b97305cbfb47dfbfb2982676dcb5896a5c137687,11101,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/cardboard/cardboard92.jpg,cardboard,cardboard,True,512,384,RGB,6a50dee7c1aaea0110dfe3483f88741407375757ff6bf34783ae2b241f13e98c,21754,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/cardboard/cardboard215.jpg,cardboard,cardboard,True,512,384,RGB,6a62bee00c5bbe0670670e965aa1295eb6919c8808a08ca19202e331895b2df2,18207,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/white-glass/white-glass432.jpg,white-glass,glass,True,114,400,RGB,6a6a2b5eac05c2b513be4b09c26d51ae80bc01c315ba42d3c2608ff330137fa4,4368,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/green-glass/green-glass20.jpg,green-glass,glass,True,288,175,RGB,6a7bac72d6755dc1b5355ea8327f529114d2e65678e9021e6d67bf3b42a78e28,6114,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/metal/metal127.jpg,metal,metal,True,512,384,RGB,6a7c9e196b6ae628529b03b287eef535d307fd50eecb043765fc145197450829,17054,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/cardboard/cardboard86.jpg,cardboard,cardboard,True,512,384,RGB,6a9b724d039aefa9c1ff60ba61bb773cb30bbb79c230f133b0817627d07aee44,18918,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/metal/metal661.jpg,metal,metal,True,225,225,RGB,6aab776eb77e1470356a00143a562b819ac9389991f68b51586d1db7bff8f8b1,2793,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/paper/paper597.jpg,paper,paper,True,512,384,RGB,6aaeb6a4d2cde578780778e601db7672976b48e31ba0de80fc927ca20ab5184d,39275,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/brown-glass/brown-glass184.jpg,brown-glass,glass,True,512,384,RGB,6ab261bea2414406f198b84340c58cf8942c247a494451077376777aefc2b020,13984,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/plastic/plastic640.jpg,plastic,plastic,True,312,162,RGB,6ad5e100e95970daa159386d17b86a7bc2ba7a7de1019f833e6fc7a49c587d2e,9371,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/cardboard/cardboard260.jpg,cardboard,cardboard,True,512,384,RGB,6af4835c742a0137982a6c33b705d0c75ffac42d5e9d11d2debc439e2c3b2a58,19240,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/metal/metal689.jpg,metal,metal,True,220,218,RGB,6b06b5928ba0d48007bdf25885694a7407374c7c774dfbe31d7c7a54f5d765aa,5417,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/plastic/plastic153.jpg,plastic,plastic,True,512,384,RGB,6b09eee0722c2a8e562bae5c657e1db64bad8e90040d599a26480268a125fde6,16328,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/cardboard/cardboard468.jpg,cardboard,cardboard,True,225,225,RGB,6b17469f7e9d57c5d4ae3b82350283421bb4a6b6ec37e8436119c9ec62c58894,4611,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/metal/metal239.jpg,metal,metal,True,512,384,RGB,6b283a3bafadb0b812d6032eabb77e76eacb862d3d7352b07e4ffff8eb94b623,19105,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/metal/metal467.jpg,metal,metal,True,512,384,RGB,6b33e62797187f90563f7f0341f563b4d1dc07a64fa7007fa3a0b1cffb779bb1,13732,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/metal/metal162.jpg,metal,metal,True,512,384,RGB,6b353b75aea6d88340649a52d1a40feb3d6022474d48ad7d38eb8c694b452b48,17349,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/plastic/plastic163.jpg,plastic,plastic,True,512,384,RGB,6b36be228178879d1eb090433f768589c109eeb7772b785fbf5d3c7952019211,8215,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/paper/paper715.jpg,paper,paper,True,512,384,RGB,6b55d190dacf6e904875b30c31a8a55d8dc01713b4de1a5d7d4972649e669e2c,23966,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/paper/paper940.jpg,paper,paper,True,195,258,RGB,6b560bd41e8f84fdacf4a78dcab99eefea76f1e1eee43119b003d61263919c7e,8260,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/plastic/plastic74.jpg,plastic,plastic,True,512,384,RGB,6b57147f6dc729d07d2ebab6cce58a37d82c4076199af7080a560a82c9f821e2,14387,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/plastic/plastic33.jpg,plastic,plastic,True,512,384,RGB,6b69cad1ae109b030b4a1f2dd376de3fb4d9780d78b372c462abcc0db1e37e7e,23373,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/brown-glass/brown-glass228.jpg,brown-glass,glass,True,512,384,RGB,6b7a7d11f2fc67528af282827d789419e96cb788880f25f575a1480403bd2a81,14219,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/plastic/plastic496.jpg,plastic,plastic,True,512,384,RGB,6baac8c58f3c8f9af351013ebb6479f31d8f055b7bc25b25c55e7a54db4c1a21,24209,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/paper/paper464.jpg,paper,paper,True,512,384,RGB,6bab8421617ae409f0563e664f176374989f124cd8459b291d2815d825eac48d,45030,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/cardboard/cardboard47.jpg,cardboard,cardboard,True,512,384,RGB,6bc53f23fa43a458e30a2f3b75ddc6eda6c02d2d2557f3034291840ccce35ddd,14734,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/cardboard/cardboard67.jpg,cardboard,cardboard,True,512,384,RGB,6becd18d976d5b709d4138adcb3dfe4030b75c939a1d08fad9c94e75a26baa81,23839,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/white-glass/white-glass380.jpg,white-glass,glass,True,225,225,RGB,6bfb4ca15ade1592eaf43886c51c35554715df11f73f826c20f3016e2b09ad86,3371,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/plastic/plastic78.jpg,plastic,plastic,True,512,384,RGB,6c0952547164bd6bc5bab5a971f84456c1bac30a983758cc51d5e141447f8bb6,7869,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/metal/metal45.jpg,metal,metal,True,512,384,RGB,6c128e56de735b5e60ec045adac71ec25bb1b5e8b4b04f310e777cac41206120,13674,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/paper/paper820.jpg,paper,paper,True,512,384,RGB,6c15c94952ed7b3d68d37ac959b7eb79af921100649f312d6779f78c131b4600,26541,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/metal/metal416.jpg,metal,metal,True,512,384,RGB,6c1b495727eec4a95990099ab635d290e3faa8ba2fe9074d05d9e63ab7e6f273,17414,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/plastic/plastic126.jpg,plastic,plastic,True,512,384,RGB,6c2a19b3e15d505d6c00836d15c8c1e68c337e909289f0cdb1fa1e715bdd0e4c,15145,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/trash/trash574.jpg,trash,trash,True,225,225,RGB,6c356049404af458bb9d663651b90804106a97239baaf683fe5e37bc577b6c91,1441,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/white-glass/white-glass635.jpg,white-glass,glass,True,225,225,RGB,6c3eb38492257f63ba2af3837e47d8b6d26fe827a93349ffee3bfc8b6d397ca4,4166,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/plastic/plastic394.jpg,plastic,plastic,True,512,384,RGB,6c3efdb40a993a64e1d2c3eab03dd634101cf8ba124d65b092537ff0116626ab,16544,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/brown-glass/brown-glass330.jpg,brown-glass,glass,True,275,183,RGB,6c41f5f39e465a724532e1af103c2ced64c25100bd29b0dfa2c8b2730e2e76cb,6391,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/green-glass/green-glass406.jpg,green-glass,glass,True,246,205,RGB,6c424715e12f3a29bf9e16d2c8aa5afdcb69c8f01100258ec233d6d7cfbedb9f,6440,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/paper/paper915.jpg,paper,paper,True,512,384,RGB,6c5125a61e4a90bfee7de1db0104b1897ae88fa86c33027f2fe23f0fe7c3ced5,23773,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/paper/paper753.jpg,paper,paper,True,512,384,RGB,6c716828b1c48d294ccdf484f4b8aaa197078efa5c918e60f05f760d4757b3af,24562,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/white-glass/white-glass297.jpg,white-glass,glass,True,163,310,RGB,6ca53fad6daf813e3bfdbcadd900550c2167c11bde6129fab6f358fe208d187b,2782,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/paper/paper33.jpg,paper,paper,True,512,384,RGB,6cb1b0932891aaf84852c0b7a05adfc2d1711682af5918a26e63bbd5110b0a07,35101,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/white-glass/white-glass360.jpg,white-glass,glass,True,225,225,RGB,6ccd7928a7beeb6d6407476a74733b86ce9baf214d7d813d60d3cda832733ac3,2748,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/paper/paper486.jpg,paper,paper,True,512,384,RGB,6ce5ad817d9d57f925f0dc6b5abca5473d2cc28a62de5f681b1e61b843821b89,14919,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/cardboard/cardboard110.jpg,cardboard,cardboard,True,512,384,RGB,6cea49417728035fce0f47ea18e26565ea26197df31f1cb31266d6b0593892e7,26919,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/plastic/plastic683.jpg,plastic,plastic,True,225,225,RGB,6cfab18c7c898a3baff2f0779dafe1ff98231c8756c6f3ab8f7d6ccb8893d791,2316,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/cardboard/cardboard429.jpg,cardboard,cardboard,True,226,223,RGB,6cfeef427b1467804085b620adb5b3dcccb2eaa187196dae45572f47ec15ea39,3389,2,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/cardboard/cardboard53.jpg,cardboard,cardboard,True,512,384,RGB,6d0a8b0300bf3bb64274dc4752b94438a4f20100e6aaffcc731d12388811bb49,19449,3,True,False,0,True,True
household,/content/waste_datasets/household/garbage_classification/brown-glass/brown-glass354.jpg,brown-glass,glass,True,194,259,RGB,6d1acbe95275f0e8b58b6d7f7c6d4d6b187314f4ad7bbff8d50d7a8f38159498,3564,2,True,False,0,True,True
