dataset,path,original_class,label,included_six_class,width,height,mode,sha256,file_size,duplicate_group_size,is_exact_duplicate,cross_label_conflict,within_dataset_duplicate_rank,eligible_after_dedup,excluded_due_to_target_overlap
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_1102.jpg,glass,glass,True,512,384,RGB,7d3d2d3c8c53a451bb5916a58a4942c0a008075e0d13ee9da54e362aa8b78598,11232,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_1360.jpg,glass,glass,True,512,384,RGB,7d4ffe90d81fae7e7c22969e4cacc16bab4ad752eac84d48d36ae0d79b0db2f6,9873,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_1258.jpg,cardboard,cardboard,True,512,384,RGB,7d70edc60cfb2c34a6c9d636200d39f61b0c5d7ed4a69b30b1f99cc4dfda1984,17856,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_846.jpg,cardboard,cardboard,True,512,384,RGB,7dac1be538d66c303f6c767c4ceec8a065e6404aa606b6df3fc7b554e4fb5f5b,18896,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_442.jpg,plastic,plastic,True,512,384,RGB,7dc8ec4eef571b4482371569df63a0f8f7ed8f22e38b99eb4a2043ab55d93615,7858,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_353.jpg,paper,paper,True,512,384,RGB,7deca712ee1eb68294f1558bec2bc1d34c96d079686d8bb35783e88e2cd3d583,12905,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_801.jpg,plastic,plastic,True,512,384,RGB,7dffa9f9fd24ed3cbb6a5b3df597867bc92c15021a88d892abe845e291129d88,26192,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_1289.jpg,cardboard,cardboard,True,512,384,RGB,7e3f9b753d038ef4fb3cbc0fa67d2cf4bf16058e83fc3251e1c5a51ca6b08a86,17224,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_556.jpg,plastic,plastic,True,512,384,RGB,7e619fbd55c4a04a748d52ab82f2464967e0cc2b424f4e36d5f54c6e9bcd5be7,10283,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_815.jpg,plastic,plastic,True,512,384,RGB,7e6eefeb3e84ec480aa1a40b923e48105fc5208e04423e47652b4a41b584dcf5,18094,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_1198.jpg,plastic,plastic,True,512,384,RGB,7e8d8ca65e56e0eb598928c026907bd54109ac5533a6b8ce3771664c4212ea28,12632,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_368.jpg,glass,glass,True,512,384,RGB,7eb308d3a1169c1cdfbb10c9a9facda01204aba733795f1051225c4932866b1f,10377,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_701.jpg,paper,paper,True,512,384,RGB,7ec43fc936a809ca74cb55daabd0097236017cb4f205de16befb96dda33e779c,34590,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_682.jpg,cardboard,cardboard,True,512,384,RGB,7ec50537bb0c191c59eb2187ac99ea2f143bf915a61755249487e268ff0daeae,15085,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_676.jpg,metal,metal,True,512,384,RGB,7eced799ed72a68fc87e04274a1ea016fe888eac6d944f601d9c4cc7623eba9e,14182,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_648.jpg,cardboard,cardboard,True,512,384,RGB,7ee288c8ffaf785aa8ca468ed3688ffd0524b26bcf3409692ac74e6fa92e1cdd,12261,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_114.jpg,plastic,plastic,True,512,384,RGB,7ef599e5edf2b0c5ba84992507aa5a90250faf7c1fa9cbc93c0c42601a0e0c24,31970,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_81.jpg,metal,metal,True,512,384,RGB,7f174868aec04cf615763c51c00d3cb4004c67da204d40238656b79d4cd8ad4e,25326,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_1208.jpg,paper,paper,True,512,384,RGB,7f345d8a55b4621fbbc8b3ccb541e98de637d28454282dfb512d1dea0fde3f17,26365,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_282.jpg,plastic,plastic,True,512,384,RGB,7f4eb255c95899e33a37895fff70b99314c037995de0a6c2a4d53c4e14226889,6342,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_1117.jpg,plastic,plastic,True,512,384,RGB,7f728b9e10baef5d4ff0661f2c51939ec71f8b03a792ecc092720dbc30e4d4c8,12718,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_501.jpg,paper,paper,True,512,384,RGB,7f90584427c4c9a2fe2fd7ef285d99c2836de4a04736a77de05b8d51c3c63aed,41194,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_886.jpg,metal,metal,True,512,384,RGB,7fc46680580b2c3d7750b9ea1b0504b70db5ad4e6acb0e874eade1032356f513,13162,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_341.jpg,cardboard,cardboard,True,512,384,RGB,7fc8374271509d01e96b9bf0408b5c96f767be1b74fa64861dd0b993fdac60d0,8827,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_643.jpg,paper,paper,True,512,384,RGB,7fdb4554d77ec39d4585018167349eb455e9a5358b4000afd7b3817b356b7071,14492,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_1296.jpg,cardboard,cardboard,True,512,384,RGB,7ff7a2d63bd81ccb00072311bdae1811e05be2407165ab3dd57d81d41a28ccd4,17712,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_468.jpg,paper,paper,True,512,384,RGB,805325e683b5b94a070bad3d6d1ce98c8038993a557b39f3ae0f10ecbaf0bdf1,12147,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_349.jpg,metal,metal,True,512,384,RGB,8068751cd8ae7208f9f7af575fa1406cf8aeb5af232882baf091dd99544c2b5b,21888,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_995.jpg,plastic,plastic,True,512,384,RGB,808a490dc41a1f9d3ddde4e354c894d76e346402f6da7809fb4ba02622ffe823,12951,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_235.jpg,metal,metal,True,512,384,RGB,80a4427fa8828b37c2bcb969e941956a50ebd2f7578975dd2842b68d11f8741e,12307,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_333.jpg,plastic,plastic,True,512,384,RGB,80c1dadce4be8f73ce9cc0f2cc8deded5d9c7781304e1d61fa2db9b50f7ce985,9262,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_1402.jpg,cardboard,cardboard,True,512,384,RGB,80d7fbff6aef0cc81e65044a3dbcec2adeadca5c29f7500092b0b40f986483bc,13571,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_1292.jpg,paper,paper,True,512,384,RGB,80e88596040e1d7a8e65f71d7a0f76ea7b682a617344ca4cb6c13b3cc3094000,17203,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_675.jpg,paper,paper,True,512,384,RGB,8105f3558247510a47d62661718f3fb447299f8bbe8a52eafeb79dbfe05d0526,17469,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_82.jpg,metal,metal,True,512,384,RGB,8166cb0d443207d381591d3fdc0777a84c282f0e3eb4e1489dff71e11bd1aa4a,10863,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_776.jpg,cardboard,cardboard,True,512,384,RGB,8170427a6cfad81f832c9492b919dbc4400c808fbd5d077a00ff40dffedf2d87,19113,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_90.jpg,plastic,plastic,True,512,384,RGB,817235dd5f4c5ee053684622951ea0f221763095e458f28a5b2727801389a278,8292,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_931.jpg,plastic,plastic,True,512,384,RGB,819a168f2adf861ecff0176d9474882af0f4018f1e20541fe652665427eb3cc3,11149,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_500.jpg,cardboard,cardboard,True,512,384,RGB,82a332a37e0b03c24482b8478781ed1467ee7843bf807cab5165242d823d98f8,19525,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_948.jpg,plastic,plastic,True,512,384,RGB,82c007f3b58bb183d0cf048b00308c7e9dc0a0be49213ee7db178e541223beea,22944,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_657.jpg,glass,glass,True,512,384,RGB,82caaea4ff69677e27ee0147b95ed7b220f465a1ad543dfd2e7ed88e41c3354f,20290,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_227.jpg,metal,metal,True,512,384,RGB,82fe752309b526ff9836471a58693a35087317d19a23d401bc56931857e9f5f7,16370,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_513.jpg,paper,paper,True,512,384,RGB,8303e24006a890886c240fdebafd2367bb155876400f431869ce3ed485978c92,16960,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_601.jpg,metal,metal,True,512,384,RGB,8304dca3c312d10eca697d60bcbbac74858971d966019a7807c6ff22d95c1256,11691,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_435.jpg,paper,paper,True,512,384,RGB,83240e4486abf863306a7f9d9c8636d4c0f2d9d0a0cd006ac7b98c9f500609d5,19234,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_436.jpg,cardboard,cardboard,True,512,384,RGB,836403b50cf91c009d42c3e64ef132a4799c2808a43ce155549e4dc57cdfe446,14457,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_705.jpg,cardboard,cardboard,True,512,384,RGB,836a0b77bcf24950f06b5c69dfe84079f208f12dfcd2aa9b1970b81f3f78e4e2,23340,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_520.jpg,paper,paper,True,512,384,RGB,8389eea3660c3bfcf6dac97bb4a4c0f39d2d1157a6c3d2769cf6f3bf3dd0e8f9,34186,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_1625.jpg,glass,glass,True,512,384,RGB,83cdedb5bd0cdafa92fc5dc81430bdc3a00b508d32008abde5d408dc024c4a62,10536,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_497.jpg,paper,paper,True,512,384,RGB,84394af3da0036e7514be37e2b90f78860e1835bfd4beef8ea2f797dabc7dec7,21742,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_1136.jpg,paper,paper,True,512,384,RGB,846cd3a2d5456ebcd00a66353cdd8f4bac1055eb0910a87a9e7b9493aa780492,11908,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_373.jpg,glass,glass,True,512,384,RGB,8474654cccd1963de561e8269fec2ea7904ea46fccc274cb91a7cec993897cfa,8642,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_694.jpg,paper,paper,True,512,384,RGB,8474feb827c0e0e31c261bcb535898b1b22546039ecb54daeabe6cdbef723f8b,18098,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_377.jpg,metal,metal,True,512,384,RGB,848b01fb761ed29fd1bad130b3b526fea747c5338c953900fa117eec154de1f0,19791,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_876.jpg,metal,metal,True,512,384,RGB,849031109bca9ca152522d22922047701690fe65679a0d648f55f71a0813da0d,27002,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_571.jpg,metal,metal,True,512,384,RGB,84ce722eda5b8d808390eae7dd1806ecac46b741e723d5be605a795aeb29874a,15088,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_115.jpg,paper,paper,True,512,384,RGB,84cf838bb39699b0ddf461657b8e0bc469d2a82ca923882a22edaf9ffe058b3c,9961,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_502.jpg,metal,metal,True,512,384,RGB,84f300c14209af81e9f613fc977561c55ab90c661f689fb1e782e752b080685f,21926,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_429.jpg,paper,paper,True,512,384,RGB,84f3c2cda395f5ceb202f4289bc1aad7354db5351d3a136d1afcb50aa4f403a7,10023,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_481.jpg,glass,glass,True,512,384,RGB,850961fc34788d29d82bb1b76396672915b8e5c5e5a1ca33b562c8b9d45bd812,8450,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_1149.jpg,paper,paper,True,512,384,RGB,854126a082919ebe0f9f127d58cf32ff0161c02fb836a33ce620aea08146f712,21548,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_386.jpg,plastic,plastic,True,512,384,RGB,856aa849534ac1859b5a85bf76b7ca02a18e608d2258841cf2215dabff8c4629,8254,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_1173.jpg,glass,glass,True,512,384,RGB,8596099c171405979a7b9f7ac2320b4aa9280e87b79f9474efc33697ed699e6b,12141,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_342.jpg,paper,paper,True,512,384,RGB,85aaff6366c591fd1293f0b1a6a78bdbe010c2f78418bb3269fde864a968153a,10835,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_868.jpg,glass,glass,True,512,384,RGB,85ac6ccd301a01da12c0b2238d3a1a565604bf1a7ea839b2cd084d98bd7ef6a7,10459,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_371.jpg,paper,paper,True,512,384,RGB,85afe3c81506544f2e5961185dcdbd6adae491710db4eca3ab9280669a2cb0a8,14097,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_305.jpg,metal,metal,True,512,384,RGB,85b595fd5f02d95b201370a1ae5e105ff7626c5462cb781e1c876cd04b0ae671,13841,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_1323.jpg,cardboard,cardboard,True,512,384,RGB,85ca420c5c55e66da50252c1bd17de82408fb0909ef3eeb49573dd57f34c53ac,10523,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_406.jpg,paper,paper,True,512,384,RGB,85d26779ad4fbb4d8b146f7ac09e177d36b105f1a4271013ad59d97e1c1ead72,6962,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_1119.jpg,plastic,plastic,True,512,384,RGB,85f8f176fd9b9abd4fc5291679deaecb6e09d45192b4a9832f8188c28a2f635b,10042,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_22.jpg,plastic,plastic,True,512,384,RGB,861ba3d17ff24a8bd51210f991d34b019b73cbaeb0fa059655c4ef1da2c7c6d8,12081,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_345.jpg,plastic,plastic,True,512,384,RGB,862a45ce202043c3f295f63bba732b6ca4515fe0601010ad73d971333c9dc69e,7171,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_842.jpg,plastic,plastic,True,512,384,RGB,86404f9ce0592b4dbc0c53ea0354c85114bf9e0fc640719b31400273ed929db8,11110,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_420.jpg,paper,paper,True,512,384,RGB,864d3e080dbbfd68bae03035dbf482a1cb2879f9236982a2b0103bb4f122a33b,17038,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_557.jpg,plastic,plastic,True,512,384,RGB,8674e04ee46792c5cc1c5148b070495a749f189d0495f18d9f8b29df428decdc,16753,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_26.jpg,paper,paper,True,512,384,RGB,868bba7189276887f4f84a656cdfcd0f0934cb0a0308e8eba7806f37e7317e66,14228,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_839.jpg,cardboard,cardboard,True,512,384,RGB,868c4afe5202cd867753d6ff2422894c43d74d64b907db1d57fe33fd93f7307d,24385,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_531.jpg,metal,metal,True,512,384,RGB,86a37aa48d59b282eacbc926500172c55c7836b4ad45517423c23cc99f7058c4,30472,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_1050.jpg,plastic,plastic,True,512,384,RGB,86c49ad6ad1213ca8e78308201430378e8fb87b3ffe624993773e6828bf7e30a,6218,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_939.jpg,paper,paper,True,512,384,RGB,86f7de44fce23c740e02b4d8c8028e682acaf1e4496d99eab51bac58ddbce809,28834,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_720.jpg,cardboard,cardboard,True,512,384,RGB,86fffdf4a0ef8b31d297adaaf32ab1e681a5104365b857411aacf8e053050b88,24876,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_357.jpg,metal,metal,True,512,384,RGB,871b620dcae2c9bb012162c756a53e00d7c288a9b5014c67f7f7bf0f8da82bd2,19198,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_232.jpg,paper,paper,True,512,384,RGB,873e89cca019d57e876d5c3167ee27469bf12bc234bc8e438410e06d48613991,9352,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_124.jpg,cardboard,cardboard,True,512,384,RGB,8746597e062e9897fd53526a66c5ac35c2aefca4ca2c5e6cf3f928b87362e55d,16816,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_133.jpg,plastic,plastic,True,512,384,RGB,87635df246f224b72acac9ec299736d164f175a0e9bbe569a0991ddf7a638e6c,18243,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_433.jpg,glass,glass,True,512,384,RGB,877205a8df9d0d5fea3ccde83297097d3760f6653e36dae7e37b4621e9ff92bc,12261,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_632.jpg,paper,paper,True,512,384,RGB,87726b7e105dd96147e3ab39ef80d972effbfeee83b6f5c1b18e01faffd0338e,24680,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/trash/trash_287.jpg,trash,trash,True,512,384,RGB,878ededaa72ce87581c64fb73535d6c8a00a1d97215c02fd09066870de222322,16462,2,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_127.jpg,metal,metal,True,512,384,RGB,87a4626c3af3efaafdac46dd7fc4258cd432d32e2de4c620c2d4e39f28999b2b,17554,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_521.jpg,plastic,plastic,True,512,384,RGB,87b7c1963f3edaf573ca0b650117b57f082754cf03e96e9b5f32c89bb0d4baf3,22379,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_137.jpg,metal,metal,True,512,384,RGB,87f5acddffe00ac6e78e94849697d31afd80a5aac3c7061615db57eb822825d0,13578,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_998.jpg,cardboard,cardboard,True,512,384,RGB,881027a86eaf5e514e18af4e0738603b416d60c4099c55d448f618737ff448da,19714,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_247.jpg,metal,metal,True,512,384,RGB,881525ed0d214be04ffa9c3cf08bf6a457ba4a7a1f3c40c39de285c188859a5f,11671,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_187.jpg,cardboard,cardboard,True,512,384,RGB,883026ba5e84644c7e0041773091765f10dc8689fe68f556e0f174fad1cd41c2,15237,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_827.jpg,paper,paper,True,512,384,RGB,884de574a74b6f1e6ebbee93cb83879d72e656b6a9316a88400f7c6e03d75044,48604,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_1178.jpg,glass,glass,True,512,384,RGB,88c4a19af26f2b4bfd8781acca88f80062fd3c2f31c69efb2f5ad15a446c9a9c,12586,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_1305.jpg,glass,glass,True,512,384,RGB,89004d864142144b6940c47e078186016e3cda35cc057bc1536312b9a36d785e,20148,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_1347.jpg,plastic,plastic,True,512,384,RGB,892ed231f4d541b31c3f49bc5765a8c93647ddf5a317034742f83d46cb940ad7,17663,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_1259.jpg,paper,paper,True,512,384,RGB,8939c24c9c7ac7297166bb8e151108df099893d1a5c479b906665d45a7292f51,11889,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_769.jpg,glass,glass,True,512,384,RGB,8944742907e30a66bbde894569f973104a876f4b46be5772e4a6eb9f03d73122,13625,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_427.jpg,plastic,plastic,True,512,384,RGB,894adaed8f5888ccec198d9084553d1b1218e0f05bed3a5e8aa6918f0faece36,17324,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_111.jpg,plastic,plastic,True,512,384,RGB,89639ec1d3248a9846e4bc2b943826fdc0e26200bda8196bd0b5d81fbb9cac0d,9826,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_1370.jpg,plastic,plastic,True,512,384,RGB,89727a52b4a17ae1508d41186ed38d03df84d0cf3b4ba2813cea9507d55e36e5,14628,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_17.jpg,metal,metal,True,512,384,RGB,89973ff7d5c5d42652431b11bf86c73c7dab04fcf49f7742d6f54d65984445be,7606,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_590.jpg,paper,paper,True,512,384,RGB,89c34d6081d6253eec9ff5d4b81d5e406de7b5ddd6ec4563eb55cc986181fa5c,35413,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_1198.jpg,paper,paper,True,512,384,RGB,8a20c1abf8ba3aab3d9ee69629057437bbc9e86000e468acf74da37d5310fc2a,29172,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_450.jpg,plastic,plastic,True,512,384,RGB,8a6621ccf8739d86b2b724bbd4034d0e0d6cb6bc769b60619c995785200489ec,12344,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_895.jpg,metal,metal,True,512,384,RGB,8a6c01737989c3abcc5380fb964442823bcc7e7d2145146f9f2600cbf332b1de,18518,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_505.jpg,metal,metal,True,512,384,RGB,8a7ac3f8a04ad5b16580dfbeb8b02dc38ca17d02fa280b796840b7ad22cb6e52,41735,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_570.jpg,plastic,plastic,True,512,384,RGB,8a7feb499061a9fb97f270c5fd7958813561d76d75e286ba21035091c76573de,14287,2,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_841.jpg,cardboard,cardboard,True,512,384,RGB,8aa23475abf49b4b68b3f3b1c9d6baeabe834d4e90b37a63cecbecaf07776c36,21759,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_1313.jpg,cardboard,cardboard,True,512,384,RGB,8ab818052aa60477936b59feaba1ad62c9a4c1afaa8c6643fdfb43b6d94ec4e0,16164,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_682.jpg,plastic,plastic,True,512,384,RGB,8adfd45c91e59217eb86fbf17b7cc91ea7e3c5e72c9ff5c32d59d97b43766991,12285,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_862.jpg,metal,metal,True,512,384,RGB,8ae03f7749fc396d487244ed1cad32954c5d579fcd2620b609ac8f7f578bad14,17840,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_896.jpg,paper,paper,True,512,384,RGB,8afd191f79f0d13ea26a83af9f4bd4f94a38abd161c1f2a400c564520daae03c,42245,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/cardboard/cardboard_1300.jpg,cardboard,cardboard,True,512,384,RGB,8b0231fdc23671c896a016a56fb0b549c2add9e85771dcb647e18af23e1c6223,22568,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/plastic/plastic_1340.jpg,plastic,plastic,True,512,384,RGB,8b3af4c5f1c1533d5534ac5fcb1577ba1eb84fef699a3a82028606b4043caab7,15481,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/metal/metal_169.jpg,metal,metal,True,512,384,RGB,8b589d4d3c385ba8ff4f25b2b450ecf651ba437d2ebce67aa9b5eb4e71724c29,7058,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/paper/paper_851.jpg,paper,paper,True,512,384,RGB,8b80857da6f4f7f267f7583921b41c8f337c63572f44c366357925a30dce94dc,11037,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_1403.jpg,glass,glass,True,512,384,RGB,8b8bcf3b00f54432b3a5ef9e259b39f80ff28c99307be805bf578e2a036bfc88,11018,3,True,False,0,True,True
garbage_v2,/content/waste_datasets/garbage_v2/original/glass/glass_1708.jpg,glass,glass,True,512,384,RGB,8ba68772a1b797c4ac15ad1623cf2bfabed9ac801962358039c7a9873d3afbfe,8946,3,True,False,0,True,True
